#Length	Reading	Inverse-Reading				Student	Voltage	Reading					Cross-sectional	Reading				
7	4.653856907	0.214875537	0.1837	0.031175537	0.039791674	0.783468846	8	14.28149239	11.282	2.99949239	2.394766627	1.252519705						
7	2.510635216	0.398305574	0.1837	0.214605574	0.039791674	5.393228143	8	16.69237324	11.282	5.41037324	2.394766627	2.259248637						
7	6.847733984	0.14603371	0.1837	-0.03766629	0.039791674	-0.946587224	8	13.01781991	11.282	1.73581991	2.394766627	0.724838859						
7	4.247302607	0.235443549	0.1837	0.051743549	0.039791674	1.300361219	8	8.156405688	11.282	-3.125594312	2.394766627	-1.305176996						
7	5.627921598	0.177685489	0.1837	-0.006014511	0.039791674	-0.151149994	8	11.96435053	11.282	0.68235053	2.394766627	0.28493404						
7	6.790192811	0.147271223	0.1837	-0.036428777	0.039791674	-0.91548743	8	9.989336977	11.282	-1.292663023	2.394766627	-0.539786636						
7	5.803887927	0.172298296	0.1837	-0.011401704	0.039791674	-0.28653492	8	3.914252988	11.282	-7.367747012	2.394766627	-3.076603343						
7	6.92861804	0.144328926	0.1837	-0.039371074	0.039791674	-0.989429962	8	13.90300327	11.282	2.62100327	2.394766627	1.094471269						
8	5.077009628	0.196966339	0.204	-0.007033661	0.039791674	-0.176762128	9	12.05142697	12.6497	-0.59827303	2.394766627	-0.249825191						
8	5.373468226	0.186099547	0.204	-0.017900453	0.039791674	-0.449854251	9	14.97113752	12.6497	2.32143752	2.394766627	0.969379435						
8	5.996935777	0.166751827	0.204	-0.037248173	0.039791674	-0.936079567	9	19.64606418	12.6497	6.99636418	2.394766627	2.921522331						
8	5.771182115	0.173274726	0.204	-0.030725274	0.039791674	-0.772153348	9	13.36623126	12.6497	0.71653126	2.394766627	0.299207134						
8	6.821657801	0.146591933	0.204	-0.057408067	0.039791674	-1.442715582	9	12.11344921	12.6497	-0.53625079	2.394766627	-0.223926116						
8	6.95887828	0.143701321	0.204	-0.060298679	0.039791674	-1.515359215	9	10.19208926	12.6497	-2.45761074	2.394766627	-1.02624227						
8	4.712503969	0.212201413	0.204	0.008201413	0.039791674	0.206108767	9	9.576537259	12.6497	-3.073162741	2.394766627	-1.283282766						
8	4.334453403	0.230709598	0.204	0.026709598	0.039791674	0.671235842	9	14.60288464	12.6497	1.95318464	2.394766627	0.81560542						
8	4.415149847	0.226492879	0.204	0.022492879	0.039791674	0.565265971	9	12.8356671	12.6497	0.1859671	2.394766627	0.077655625						
8	7.024910771	0.142350563	0.204	-0.061649437	0.039791674	-1.549304966	9	19.69781163	12.6497	7.04811163	2.394766627	2.943130888						
9	4.834660447	0.206839759	0.2243	-0.017460241	0.039791674	-0.43879133	10	11.89703028	14.0174	-2.12036972	2.394766627	-0.885418101						
9	4.03325514	0.247938691	0.2243	0.023638691	0.039791674	0.594061242	10	10.78899189	14.0174	-3.22840811	2.394766627	-1.348109696						
9	4.477414541	0.22334318	0.2243	-0.00095682	0.039791674	-0.024045744	10	14.52636736	14.0174	0.50896736	2.394766627	0.212533177						
9	6.545625623	0.152773785	0.2243	-0.071526215	0.039791674	-1.79751714	10	11.30093014	14.0174	-2.71646986	2.394766627	-1.134335943						
9	3.247392019	0.307939415	0.2243	0.083639415	0.039791674	2.101932589	10	7.305297556	14.0174	-6.712102444	2.394766627	-2.802821105						
9	4.337591372	0.230542694	0.2243	0.006242694	0.039791674	0.156884427	10	8.34812739	14.0174	-5.66927261	2.394766627	-2.367359118						
9	5.551932006	0.18011748	0.2243	-0.04418252	0.039791674	-1.110345869	10	9.484147383	14.0174	-4.533252617	2.394766627	-1.892983043						
9	5.434320242	0.184015655	0.2243	-0.040284345	0.039791674	-1.012381264	10	12.00984316	14.0174	-2.00755684	2.394766627	-0.838310012						
9	5.124640871	0.195135625	0.2243	-0.029164375	0.039791674	-0.732926571	10	17.04121421	14.0174	3.02381421	2.394766627	1.262675943						
9	5.022527303	0.19910295	0.2243	-0.02519705	0.039791674	-0.633224196	10	16.22878082	14.0174	2.21138082	2.394766627	0.923422264						
10	4.131870159	0.242021158	0.2446	-0.002578842	0.039791674	-0.064808587												
10	4.981633648	0.200737363	0.2446	-0.043862637	0.039791674	-1.102306927												
10	3.47309085	0.287927971	0.2446	0.043327971	0.039791674	1.088870276												
10	4.076705951	0.245296083	0.2446	0.000696083	0.039791674	0.017493174												
10	3.37052665	0.29668954	0.2446	0.05208954	0.039791674	1.309056266												
10	3.146967452	0.317766235	0.2446	0.073166235	0.039791674	1.838732298												
10	4.161744514	0.240283851	0.2446	-0.004316149	0.039791674	-0.108468639												
10	3.275984669	0.305251734	0.2446	0.060651734	0.039791674	1.524231789												
10	4.82173174	0.207394367	0.2446	-0.037205633	0.039791674	-0.935010521												
10	4.303253293	0.232382324	0.2446	-0.012217676	0.039791674	-0.307041025												
